	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Leave_CTLA4_out	CTLA4	0.7548476454293629	0.708105197440067	0.5454545454545454	0.6491228070175439	0.275
1	Leave_PD1+CTLA4_out	PD1+CTLA4	0.7591397849462366	0.8452266990132027	0.7857142857142856	0.7391304347826086	0.47966962516794387
2	Leave_PD1_out	PD1	0.6631259773446736	0.5513317384904679	0.5058823529411764	0.6578411405295316	0.24822694719489374
3	Leave_PDL1_out	PDL1	0.6615785554728221	0.4314289826236112	0.48823529411764716	0.672316384180791	0.27277378311360395
