	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Leave_BLCA_out	BLCA	0.6452664055187715	0.3947485091312555	0.36486486486486486	0.7696078431372549	0.2426346056389778
1	Leave_KIRC_out	KIRC	0.5900402414486922	0.3372692041170079	0.22784810126582278	0.6919191919191919	0.08731841038825401
2	Leave_LUAD_out	LUAD	0.6891447368421052	0.6217518640809166	0.5925925925925927	0.6764705882352942	0.32770448556773213
3	Leave_SKCM_out	SKCM	0.7168461538461538	0.6183352928963992	0.6144200626959246	0.6272727272727273	0.29518472922572897
4	Leave_STAD_out	STAD	0.8813131313131313	0.7179306335362838	0.5714285714285715	0.8	0.45226701686664544
