	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Leave_Allen_out	Allen	0.8846153846153846	0.8338610986801029	0.7500000000000001	0.8461538461538461	0.6446583712203042
1	Leave_Choueiri_out	Choueiri	0.5897435897435898	0.21623931623931625	0.0	0.75	-0.12403473458920847
2	Leave_Gide_out	Gide	0.7977272727272727	0.8024716265022561	0.6944444444444444	0.6986301369863014	0.41413565163204397
3	Leave_Hugo_out	Hugo	0.5892857142857142	0.6785058572684166	0.45454545454545453	0.5384615384615384	0.11572751247156893
4	Leave_IMVigor210_out	IMVigor210	0.7069693094629156	0.5043377595459324	0.42592592592592593	0.7919463087248322	0.32539602945160595
5	Leave_IMmotion150_out	IMmotion150	0.7332621082621082	0.6305648806911764	0.5	0.6121212121212121	0.2330206912141852
6	Leave_Kim_out	Kim	0.888888888888889	0.8068627233512103	0.6363636363636365	0.8222222222222222	0.5237849266164972
7	Leave_Liu_out	Liu	0.7121212121212122	0.6347951654990351	0.4923076923076923	0.6915887850467289	0.31356155978322264
8	Leave_MGH_out	MGH	0.75	0.6653476459161067	0.5925925925925926	0.6764705882352942	0.3354002900991854
9	Leave_Miao_out	Miao	0.26666666666666666	0.20051066580478347	0.0	0.6470588235294118	-0.1613743060919757
10	Leave_Riaz_out	Riaz	0.7146341463414635	0.41679171971563933	0.4	0.5294117647058824	0.2125012809963439
11	Leave_Rose_out	Rose	0.651541095890411	0.36412515285191804	0.0	0.8202247191011236	0.0
12	Leave_SU2CLC1_out	SU2CLC1	0.7907072368421052	0.7778731687737298	0.6666666666666667	0.7549019607843137	0.47302783668791637
13	Leave_SU2CLC2_out	SU2CLC2	0.7205882352941176	0.6464642995892995	0.5714285714285714	0.64	0.3158101459191266
14	Leave_Snyder_out	Snyder	0.346938775510204	0.253291249023226	0.0	0.6190476190476191	-0.15811388300841897
15	Leave_Zhao_out	Zhao	0.7532467532467533	0.6875520943702762	0.0	0.56	0.0
